ID,Base,State,CONUS/OCONUS,MAJCOM,NAF,Wing,Group,Unit
53,Beale Air Force Base,CA,CONUS,ACC,16 AF,9 RW,9 OPERATIONS GROUP,9 OPERATIONS SUPPORT SQUADRON
53,Beale Air Force Base,CA,CONUS,ACC,16 AF,9 RW,9 OPERATIONS GROUP,9 PHYSIOLOGICAL SPT SQUADRON
315,Joint Base Langley Eustis,VA,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,365 INTL-SURVEIL-RECON GROUP,15 INTELLIGENCE SQUADRON
315,Joint Base Langley Eustis,VA,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,363 INTL-SURVEIL-RECON GROUP,17 INTELLIGENCE SQUADRON
709,POPE AAF,NC,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,361 INTL-SURVEIL-RECON GROUP,19 INTELLIGENCE SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,363 INTL-SURVEIL-RECON GROUP,20 INTELLIGENCE SQUADRON
289,Hurlburt Field,FL,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,361 INTL-SURVEIL-RECON GROUP,25 INTELLIGENCE SQUADRON
429,Mildenhall Royal Air Force,UK,OCONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,361 INTL-SURVEIL-RECON GROUP,25 INTELLIGENCE SQUADRON (DET 2)
857,Will Rogers World Airport (Tinker AFB),OK,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,361 INTL-SURVEIL-RECON GROUP,306 INTELLIGENCE SQUADRON
84,Cannon Air Force Base,NM,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,361 INTL-SURVEIL-RECON GROUP,306 INTELLIGENCE SQUADRON (OL C)
289,Hurlburt Field,FL,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,361 INTL-SURVEIL-RECON GROUP,306 INTELLIGENCE SQUADRON (OL H)
315,Joint Base Langley Eustis,VA,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,363 INTL-SURVEIL-RECON GROUP,36 INTELLIGENCE SQUADRON
289,Hurlburt Field,FL,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,361 INTL-SURVEIL-RECON GROUP,361 INTL-SURVEIL-RECON GROUP (OL A)
194,Fort Bragg,NC,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,361 INTL-SURVEIL-RECON GROUP,361 INTL-SURVEIL-RECON GROUP (OL B)
385,MacDill Air Force Base,FL,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,361 INTL-SURVEIL-RECON GROUP,361 INTL-SURVEIL-RECON GROUP (OL C)
857,Will Rogers World Airport (Tinker AFB),OK,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,361 INTL-SURVEIL-RECON GROUP,361 INTL-SURVEIL-RECON GROUP (OL D)
,GREENVILLE City,TX,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,361 INTL-SURVEIL-RECON GROUP,361 INTL-SURVEIL-RECON GROUP (OL E)
,DENVER City,CO,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,361 INTL-SURVEIL-RECON GROUP,361 INTL-SURVEIL-RECON GROUP (OL F)
315,Joint Base Langley Eustis,VA,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,363 INTL-SURVEIL-RECON GROUP,363 INTEL SUPPORT SQUADRON
84,Cannon Air Force Base,NM,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,361 INTL-SURVEIL-RECON GROUP,43 INTELLIGENCE SQUADRON
329,"Kadena Air Force Station, J",Japan,OCONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,361 INTL-SURVEIL-RECON GROUP,43 INTELLIGENCE SQUADRON (DET 1)
865,"Yokota Air Force Base, J",Japan,OCONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,361 INTL-SURVEIL-RECON GROUP,43 INTELLIGENCE SQUADRON (OL 1A)
772,Shaw Air Force Base,SC,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,365 INTL-SURVEIL-RECON GROUP,51 INTELLIGENCE SQUADRON
772,Shaw Air Force Base,SC,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,365 INTL-SURVEIL-RECON GROUP,51 INTELLIGENCE SQUADRON (OL GG)
514,Nellis Air Force Base,NV,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,365 INTL-SURVEIL-RECON GROUP,526 INTELLIGENCE SQUADRON
514,Nellis Air Force Base,NV,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,365 INTL-SURVEIL-RECON GROUP,526 INTELLIGENCE SQUADRON (OL A)
121,Creech Air Force Base,NV,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,365 INTL-SURVEIL-RECON GROUP,526 INTELLIGENCE SQUADRON (OL B)
514,Nellis Air Force Base,NV,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,365 INTL-SURVEIL-RECON GROUP,547 INTELLIGENCE SQUADRON
514,Nellis Air Force Base,NV,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,365 INTL-SURVEIL-RECON GROUP,547 INTELLIGENCE SQUADRON (OL GG)
325,Joint Base San Antonio Lackland AFB,TX,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,365 INTL-SURVEIL-RECON GROUP,57 INTELLIGENCE SQUADRON
289,Hurlburt Field,FL,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,361 INTL-SURVEIL-RECON GROUP,HQ
315,Joint Base Langley Eustis,VA,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,363 INTL-SURVEIL-RECON GROUP,HQ
514,Nellis Air Force Base,NV,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,365 INTL-SURVEIL-RECON GROUP,HQ
315,Joint Base Langley Eustis,VA,CONUS,ACC,16 AF,363 INTL-SURVEIL-RECON WING,HQ,HQ
53,Beale Air Force Base,CA,CONUS,ACC,16 AF,9 RW,9 OPERATIONS GROUP,99 RECONNAISSANCE SQUADRON
315,Joint Base Langley Eustis,VA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,497 INTL-SURVEIL-RECON GROUP,10 INTELLIGENCE SQUADRON
53,Beale Air Force Base,CA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,548 INTL-SURVEIL-RECON GROUP,13 INTELLIGENCE SQUADRON
731,Ramstein Air Force Base,Germany,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,693 INTL-SURVEIL-RECON GROUP,24 INTELLIGENCE SQUADRON
315,Joint Base Langley Eustis,VA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,HQ,27 INTELLIGENCE SQUADRON
53,Beale Air Force Base,CA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,HQ,27 INTELLIGENCE SQUADRON (OL DW)
201,Fort Gordon,GA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,480 INTL-SURVEIL-RECON GROUP,3 INTELLIGENCE SQUADRON
315,Joint Base Langley Eustis,VA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,497 INTL-SURVEIL-RECON GROUP,30 INTELLIGENCE SQUADRON
689,Osan Air Force Base,South Korea,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,694 INTL-SURVEIL-RECON GROUP,303 INTELLIGENCE SQUADRON
866,"Yongsan City, S",South Korea,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,694 INTL-SURVEIL-RECON GROUP,303 INTELLIGENCE SQUADRON (DET 1)
767,"SEOUL AB Air Base Station, S",RE,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,694 INTL-SURVEIL-RECON GROUP,303 INTELLIGENCE SQUADRON (OL 1A)
78,"CAMP HUMPHREYS AIN, S",RE,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,694 INTL-SURVEIL-RECON GROUP,303 INTELLIGENCE SQUADRON (OL 1B)
201,Fort Gordon,GA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,480 INTL-SURVEIL-RECON GROUP,31 INTELLIGENCE SQUADRON
323,Joint Base Pearl Harbor-Hickam,HI,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,692 INTL-SURVEIL-RECON GROUP,324 INTELLIGENCE SQUADRON
323,Joint Base Pearl Harbor-Hickam,HI,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,692 INTL-SURVEIL-RECON GROUP,392 INTELLIGENCE SQUADRON
323,Joint Base Pearl Harbor-Hickam,HI,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,692 INTL-SURVEIL-RECON GROUP,392 INTELLIGENCE SQUADRON (DET 1)
138,DARMSTADT AIN,MY,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,693 INTL-SURVEIL-RECON GROUP,402 INTELLIGENCE SQUADRON
440,MOLESWORTH STG,UK,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,693 INTL-SURVEIL-RECON GROUP,402 INTELLIGENCE SQUADRON (OL RM)
315,Joint Base Langley Eustis,VA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,497 INTL-SURVEIL-RECON GROUP,45 INTELLIGENCE SQUADRON
731,Ramstein Air Force Base,Germany,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,693 INTL-SURVEIL-RECON GROUP,450 INTELLIGENCE SQUADRON
201,Fort Gordon,GA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,480 INTL-SURVEIL-RECON GROUP,451 INTELLIGENCE SQUADRON
53,Beale Air Force Base,CA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,548 INTL-SURVEIL-RECON GROUP,48 INTELLIGENCE SQUADRON
386,"MAINZ KASTEL AIN, G",MY,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,693 INTL-SURVEIL-RECON GROUP,485 INTELLIGENCE SQUADRON
794,"STUTTGART VAIHING City, G",MY,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,693 INTL-SURVEIL-RECON GROUP,485 INTELLIGENCE SQUADRON (OL FF)
24,"ANKARA City, T",Turkey,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,693 INTL-SURVEIL-RECON GROUP,485 INTELLIGENCE SQUADRON (OL ZA)
386,"MAINZ KASTEL AIN, G",MY,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,693 INTL-SURVEIL-RECON GROUP,485 INTELLIGENCE SQUADRON (OL ZG)
315,Joint Base Langley Eustis,VA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,497 INTL-SURVEIL-RECON GROUP,497 OPERATIONS SUPPORT SQUADRON
140,Davis-Monthan Air Force Base,AZ,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,548 INTL-SURVEIL-RECON GROUP,548 INTL-SURVEIL-RECON GROUP (DET 1)
53,Beale Air Force Base,CA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,548 INTL-SURVEIL-RECON GROUP,548 OPERATIONS SUPPORT SQUADRON
689,Osan Air Force Base,South Korea,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,694 INTL-SURVEIL-RECON GROUP,6 INTELLIGENCE SQUADRON
731,Ramstein Air Force Base,Germany,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,693 INTL-SURVEIL-RECON GROUP,693 INTEL SUPPORT SQUADRON
689,Osan Air Force Base,South Korea,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,694 INTL-SURVEIL-RECON GROUP,694 INTEL SUPPORT SQUADRON
323,Joint Base Pearl Harbor-Hickam,HI,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,692 INTL-SURVEIL-RECON GROUP,792 INTEL SUPPORT SQUADRON
323,Joint Base Pearl Harbor-Hickam,HI,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,692 INTL-SURVEIL-RECON GROUP,8 INTELLIGENCE SQUADRON
53,Beale Air Force Base,CA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,548 INTL-SURVEIL-RECON GROUP,9 INTELLIGENCE SQUADRON
201,Fort Gordon,GA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,HQ,AFELM NATL SECY AGENCY (OL NSAG)
323,Joint Base Pearl Harbor-Hickam,HI,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,HQ,AFELM NATL SECY AGENCY (OL NSAH)
794,"STUTTGART VAIHING City, G",MY,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,HQ,AFELM NATL SECY AGENCY (OL NSAS)
201,Fort Gordon,GA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,480 INTL-SURVEIL-RECON GROUP,HQ
315,Joint Base Langley Eustis,VA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,497 INTL-SURVEIL-RECON GROUP,HQ
53,Beale Air Force Base,CA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,548 INTL-SURVEIL-RECON GROUP,HQ
323,Joint Base Pearl Harbor-Hickam,HI,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,692 INTL-SURVEIL-RECON GROUP,HQ
731,Ramstein Air Force Base,Germany,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,693 INTL-SURVEIL-RECON GROUP,HQ
689,Osan Air Force Base,South Korea,OCONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,694 INTL-SURVEIL-RECON GROUP,HQ
315,Joint Base Langley Eustis,VA,CONUS,ACC,16 AF,480 INTL-SURVEIL-RECON WING,HQ,HQ
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,338 COMBAT TS
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,338 COMBAT TS (OL GG)
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,338 COMBAT TS (OL ZZ)
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,343 RECONNAISSANCE SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,38 RECONNAISSANCE SQUADRON
329,"Kadena Air Force Station, J",Japan,OCONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,390 INTELLIGENCE SQUADRON
140,Davis-Monthan Air Force Base,AZ,CONUS,ACC,16 AF,55 WING,55 ELECTRONIC COMBAT GROUP,41 ELECTRONIC COMBAT SQUADRON
140,Davis-Monthan Air Force Base,AZ,CONUS,ACC,16 AF,55 WING,55 ELECTRONIC COMBAT GROUP,42 ELECTRONIC COMBAT SQUADRON
140,Davis-Monthan Air Force Base,AZ,CONUS,ACC,16 AF,55 WING,55 ELECTRONIC COMBAT GROUP,42 ELECTRONIC COMBAT SQUADRON (OL ZZ)
140,Davis-Monthan Air Force Base,AZ,CONUS,ACC,16 AF,55 WING,55 ELECTRONIC COMBAT GROUP,43 ELECTRONIC COMBAT SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,45 RECONNAISSANCE SQUADRON
429,Mildenhall Royal Air Force,UK,OCONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,488 INTELLIGENCE SQUADRON
152,DIGBY City,UK,OCONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,488 INTELLIGENCE SQUADRON (DET 1)
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 MEDICAL GROUP,55 AEROSPACE MEDICINE SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 MAINTENANCE GROUP,55 AIRCRAFT MAINT SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 MISSION SUPPORT GROUP,55 CES
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 COMMUNICATIONS GROUP,55 COMMUNICATIONS SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,HQ,55 COMPTROLLER SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 MISSION SUPPORT GROUP,55 CONTRACTING SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 MEDICAL GROUP,55 DENTAL SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 MISSION SUPPORT GROUP,55 FORCE SUPPORT SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,55 INTEL SUPPORT SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 MISSION SUPPORT GROUP,55 LOGISTICS READINES SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 MAINTENANCE GROUP,55 MAINTENANCE SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 MEDICAL GROUP,55 MEDICAL GROUP (OL AFST)
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 MEDICAL GROUP,55 MEDICAL GROUP (OL MLST)
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 MEDICAL GROUP,55 MEDICAL OPERATIONS SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 MEDICAL GROUP,55 MEDICAL SUPPORT SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,55 OPERATIONS GROUP (OL GG)
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,55 OPERATIONS SUPPORT SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 MISSION SUPPORT GROUP,55 SFS
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 COMMUNICATIONS GROUP,55 STRATEGIC COMM SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,HQ,55 WING (OL GG)
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,HQ,55 WING (OL GG)
140,Davis-Monthan Air Force Base,AZ,CONUS,ACC,16 AF,55 WING,55 ELECTRONIC COMBAT GROUP,755 AIRCRAFT MAINT SQUADRON
140,Davis-Monthan Air Force Base,AZ,CONUS,ACC,16 AF,55 WING,55 ELECTRONIC COMBAT GROUP,755 OPERATIONS SUPPORT SQUADRON
140,Davis-Monthan Air Force Base,AZ,CONUS,ACC,16 AF,55 WING,55 ELECTRONIC COMBAT GROUP,755 OPERATIONS SUPPORT SQUADRON (OL GG)
329,"Kadena Air Force Station, J",Japan,OCONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,82 RECONNAISSANCE SQUADRON
429,Mildenhall Royal Air Force,UK,OCONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,95 RECONNAISSANCE SQUADRON
782,"SOUDA JAP, G",EC,OCONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,95 RECONNAISSANCE SQUADRON (DET 1)
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,97 INTELLIGENCE SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 COMMUNICATIONS GROUP,HQ
140,Davis-Monthan Air Force Base,AZ,CONUS,ACC,16 AF,55 WING,55 ELECTRONIC COMBAT GROUP,HQ
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 MAINTENANCE GROUP,HQ
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 MEDICAL GROUP,HQ
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 MISSION SUPPORT GROUP,HQ
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,55 OPERATIONS GROUP,HQ
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,55 WING,HQ,HQ
31,ASHEVILLE WAE,NC,CONUS,ACC,16 AF,557 WEATHER WING,2 WEATHER GROUP,14 WEATHER SQUADRON
759,Scott Air Force Base,IL,CONUS,ACC,16 AF,557 WEATHER WING,1 WEATHER GROUP,15 OP WEATHER SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,557 WEATHER WING,2 WEATHER GROUP,16 WEATHER SQUADRON
323,Joint Base Pearl Harbor-Hickam,HI,OCONUS,ACC,16 AF,557 WEATHER WING,1 WEATHER GROUP,17 OP WEATHER SQUADRON
289,Hurlburt Field,FL,CONUS,ACC,16 AF,557 WEATHER WING,2 WEATHER GROUP,2 COMBAT WEATHER SYS SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,557 WEATHER WING,2 WEATHER GROUP,2 COMBAT WEATHER SYS SQUADRON (OL A)
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,557 WEATHER WING,2 WEATHER GROUP,2 SYS OPERATIONS SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,557 WEATHER WING,2 WEATHER GROUP,2 WEATHER SQUADRON
367,"LEARMONTH City, A",AL,OCONUS,ACC,16 AF,557 WEATHER WING,2 WEATHER GROUP,2 WEATHER SQUADRON (DET 1)
,HAMILTON City,MA,CONUS,ACC,16 AF,557 WEATHER WING,2 WEATHER GROUP,2 WEATHER SQUADRON (DET 2)
282,Holloman Air Force Base,NM,CONUS,ACC,16 AF,557 WEATHER WING,2 WEATHER GROUP,2 WEATHER SQUADRON (DET 4)
,KAENA POINT MSL,HI,OCONUS,ACC,16 AF,557 WEATHER WING,2 WEATHER GROUP,2 WEATHER SQUADRON (DET 5)
62,BOULDER City,CO,CONUS,ACC,16 AF,557 WEATHER WING,2 WEATHER GROUP,2 WEATHER SQUADRON (OL P)
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,557 WEATHER WING,2 WEATHER GROUP,2 WEATHER SUPPORT SQUADRON
701,Peterson Space Force Base,CO,CONUS,ACC,16 AF,557 WEATHER WING,2 WEATHER GROUP,2 WEATHER SUPPORT SQUADRON (OL A)
315,Joint Base Langley Eustis,VA,CONUS,ACC,16 AF,557 WEATHER WING,2 WEATHER GROUP,2 WEATHER SUPPORT SQUADRON (OL B)
337,"KAPAUN ADM, G",MY,OCONUS,ACC,16 AF,557 WEATHER WING,1 WEATHER GROUP,21 OP WEATHER SQUADRON
140,Davis-Monthan Air Force Base,AZ,CONUS,ACC,16 AF,557 WEATHER WING,1 WEATHER GROUP,25 OP WEATHER SQUADRON
46,Barksdale Air Force Base,LA,CONUS,ACC,16 AF,557 WEATHER WING,1 WEATHER GROUP,26 OP WEATHER SQUADRON
772,Shaw Air Force Base,SC,CONUS,ACC,16 AF,557 WEATHER WING,1 WEATHER GROUP,28 OP WEATHER SQUADRON
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,557 WEATHER WING,1 WEATHER GROUP,HQ
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,557 WEATHER WING,2 WEATHER GROUP,HQ
680,Offutt Air Force Base,NE,CONUS,ACC,16 AF,557 WEATHER WING,HQ,HQ
200,Fort George Meade,MD,CONUS,ACC,16 AF,67 CYBERSPACE WING,67 CYBER OPERATIONS GROUP,315 CYBER OPERATIONS SQUADRON
514,Nellis Air Force Base,NV,CONUS,ACC,16 AF,67 CYBERSPACE WING,318 CYBER OPERATIONS GROUP,318 CYBER OPERATIONS GROUP (DET 2)
200,Fort George Meade,MD,CONUS,ACC,16 AF,67 CYBERSPACE WING,318 CYBER OPERATIONS GROUP,318 CYBER OPERATIONS GROUP (OL A)
325,Joint Base San Antonio Lackland AFB,TX,CONUS,ACC,16 AF,67 CYBERSPACE WING,318 CYBER OPERATIONS GROUP,318 RANGE SQUADRON
325,Joint Base San Antonio Lackland AFB,TX,CONUS,ACC,16 AF,67 CYBERSPACE WING,318 CYBER OPERATIONS GROUP,346 TEST SQUADRON
323,Joint Base Pearl Harbor-Hickam,HI,OCONUS,ACC,16 AF,67 CYBERSPACE WING,67 CYBER OPERATIONS GROUP,352 CYBER OPERATIONS SQUADRON
289,Hurlburt Field,FL,CONUS,ACC,16 AF,67 CYBERSPACE WING,318 CYBER OPERATIONS GROUP,39 INFO OPNS SQUADRON
325,Joint Base San Antonio Lackland AFB,TX,CONUS,ACC,16 AF,67 CYBERSPACE WING,318 CYBER OPERATIONS GROUP,39 INFO OPNS SQUADRON (DET 1)
325,Joint Base San Antonio Lackland AFB,TX,CONUS,ACC,16 AF,67 CYBERSPACE WING,318 CYBER OPERATIONS GROUP,39 INFO OPNS SQUADRON (OL 1ZZ)
,San Antonio City,TX,CONUS,ACC,16 AF,67 CYBERSPACE WING,67 CYBER OPERATIONS GROUP,390 CYBER OPERATIONS SQUADRON
201,Fort Gordon,GA,CONUS,ACC,16 AF,67 CYBERSPACE WING,67 CYBER OPERATIONS GROUP,67 CYBER OPERATIONS GROUP (DET 1)
325,Joint Base San Antonio Lackland AFB,TX,CONUS,ACC,16 AF,67 CYBERSPACE WING,67 CYBER OPERATIONS GROUP,67 CYBER OPERATIONS GROUP (OL AA)
325,Joint Base San Antonio Lackland AFB,TX,CONUS,ACC,16 AF,67 CYBERSPACE WING,HQ,67 OPERATIONS SUPPORT SQUADRON
325,Joint Base San Antonio Lackland AFB,TX,CONUS,ACC,16 AF,67 CYBERSPACE WING,567 CYBER OPERATIONS GROUP,833 CYBER OPERATIONS SQUADRON
325,Joint Base San Antonio Lackland AFB,TX,CONUS,ACC,16 AF,67 CYBERSPACE WING,567 CYBER OPERATIONS GROUP,834 CYBER OPERATIONS SQUADRON
759,Scott Air Force Base,IL,CONUS,ACC,16 AF,67 CYBERSPACE WING,567 CYBER OPERATIONS GROUP,835 CYBER OPERATIONS SQUADRON
325,Joint Base San Antonio Lackland AFB,TX,CONUS,ACC,16 AF,67 CYBERSPACE WING,567 CYBER OPERATIONS GROUP,836 CYBER OPERATIONS SQUADRON
759,Scott Air Force Base,IL,CONUS,ACC,16 AF,67 CYBERSPACE WING,567 CYBER OPERATIONS GROUP,837 CYBER OPERATIONS SQUADRON
325,Joint Base San Antonio Lackland AFB,TX,CONUS,ACC,16 AF,67 CYBERSPACE WING,318 CYBER OPERATIONS GROUP,90 CYBER OPERATIONS SQUADRON
325,Joint Base San Antonio Lackland AFB,TX,CONUS,ACC,16 AF,67 CYBERSPACE WING,67 CYBER OPERATIONS GROUP,91 CYBER OPERATIONS SQUADRON
325,Joint Base San Antonio Lackland AFB,TX,CONUS,ACC,16 AF,67 CYBERSPACE WING,567 CYBER OPERATIONS GROUP,92 CYBER OPERATIONS SQUADRON
325,Joint Base San Antonio Lackland AFB,TX,CONUS,ACC,16 AF,67 CYBERSPACE WING,318 CYBER OPERATIONS GROUP,HQ
759,Scott Air Force Base,IL,CONUS,ACC,16 AF,67 CYBERSPACE WING,567 CYBER OPERATIONS GROUP,HQ
325,Joint Base San Antonio Lackland AFB,TX,CONUS,ACC,16 AF,67 CYBERSPACE WING,67 CYBER OPERATIONS GROUP,HQ
325,Joint Base San Antonio Lackland AFB,TX,CONUS,ACC,16 AF,67 CYBERSPACE WING,HQ,HQ
399,Maxwell Air Force Base Gunter Annex,AL,CONUS,ACC,16 AF,688 CYBERSPACE WING,26 CYBER OPERATIONS GROUP,26 NETWORK OPS SQUADRON
